,순위,상품명,브랜드명,평점,조회수,좋아요 수,구매후기 수,누적판매량
1909,0.5756834852189375,스몰 하트 데님 카라 럭비 맨투맨 [그레이-데님],랑가주망,4.9,2100.0,204,17,50.0
1910,0.5754612136030229,NEEDLEWORK STITCH SWEATSHIRT _ NAVY,프리즘웍스,4.8,1000.0,3077,870,100.0
1911,0.5752389419871082,플랫 테리 오버사이즈 스웨트셔츠 [블랙],무신사 스탠다드,4.9,5500.0,505,74,500.0
1912,0.5750166703711936,COOL 스퀘어 포켓 레이온 셔츠 (BLACK),토피,4.8,1800.0,1973,327,1200.0
1913,0.5747943987552789,1960 sweatshirts khaki,유니폼브릿지,4.8,9800.0,14506,3968,2700.0
1914,0.5745721271393643,오버핏 1988 스웨트 셔츠-멜란지그레이,필루미네이트,4.8,4700.0,2679,240,1200.0
1915,0.5743498555234496,파이어플러그 시그니처 맨투맨_오트밀멜란지,어반에이지,4.6,3800.0,1257,51,300.0
1916,0.574127583907535,LAUNDRY SHIRT (SKY BLUE),유니온블루,4.9,33000.0,7869,6462,5800.0
1917,0.5739053122916203,에센셜 후드 스웻 셔츠 (RED),토피,5.0,2800.0,329,22,100.0
1918,0.5736830406757057,OTTER ARCH LOGO TEE,디폴트벨류,4.7,10000.0,1311,135,600.0
1919,0.573460769059791,램스울 크루넥 오버니트(그레이),테이크이지,4.7,11000.0,16729,3500,7000.0
1920,0.5732384974438764,섹션 후드 블루그레이 YMHD6556,에즈카톤,4.8,1000.0,2002,433,100.0
1921,0.5730162258279617,LX COLOR BLOCK SWEATSHIRT(NAVY),라티젠,5.0,600.0,395,1,0.0
1922,0.5727939542120472,PHYPS® OVERDYED LOGO CREWNECK RED,피지컬 에듀케이션 디파트먼트,5.0,1300.0,254,8,50.0
1923,0.5725716825961324,스트라이프 옥스포드 오버셔츠 (스카이블루),테이크이지,4.8,3900.0,7700,2006,1200.0
1924,0.5723494109802179,COLLEGE IVY T-SHIRT WHITE,와릿이즌,4.7,1700.0,207,16,100.0
1925,0.5721271393643031,스낵캣 크롭 맨투맨,벤힛,4.7,900.0,433,14,50.0
1926,0.5719048677483886,ACTIVE GEAR SUPPLEX WAVE CREW NECK black,엘엠씨,0.0,1000.0,32,0,0.0
1927,0.5716825961324739,standard s/s tee off white/off white,유니폼브릿지,4.8,0.0,39,20,50.0
1928,0.5714603245165593,3D 멀티 로고 반팔 티셔츠 화이트,와릿이즌,4.8,500.0,795,82,300.0
1929,0.5712380529006446,볼륨프린트 웨어해즈아티스트_IVY,아이코노그라피,5.0,0.0,20,1,0.0
1930,0.57101578128473,스포르팅 맨투맨(인디퍼플),곤니치와봉쥬르,4.0,700.0,157,6,50.0
1931,0.5707935096688153,[쿨탠다드] 크루 넥 긴팔 티셔츠 [크림],무신사 스탠다드,4.8,600.0,688,513,1000.0
1932,0.5705712380529007,오버사이즈 옥스포드 원포켓 솔리드 셔츠 스카이블루,굿라이프웍스,4.8,1500.0,2923,685,1600.0
1933,0.570348966436986,아크로매틱 30수 오버 셔츠 자켓  ( 패키지 ) : ( 6Color ),브렌슨,4.8,2600.0,498,26,100.0
1934,0.5701266948210714,[패키지][CHUBBY]EMBROIDERY TEE (5COLOR),파르티멘토,4.8,9900.0,24097,10085,13000.0
1935,0.5699044232051567,[SET] CGP 아치 로고 반팔 크루넥 셋업_멜란지그레이,코드그라피,4.7,3500.0,29010,2179,11000.0
1936,0.5696821515892421,GNRL 에센셜 하프 니트 [PINK] / WBC1L05505,제너럴아이디어,5.0,200.0,100,5,0.0
1937,0.5694598799733274,산타 크루즈 긴팔 티셔츠 OUTRK3114-199,오닐,5.0,800.0,102,7,50.0
1938,0.5692376083574128,홀터넥 탑 화이트 HALTER NECK TOP WHITE [T22],바이바이섭,4.5,1600.0,780,24,50.0
1939,0.5690153367414981,CGP 아치 로고 티셔츠_블랙,코드그라피,4.4,500.0,121,9,50.0
1940,0.5687930651255835,시티 스트라이프 오버 셔츠(시티블랙),테이크이지,4.8,1600.0,2340,623,300.0
1941,0.5685707935096688,보카시 크롭 라운드니트(PBBW-NSWW031),피그먼트,4.9,2100.0,522,7,50.0
1942,0.5683485218937542,플라워 로고 반팔티셔츠 [블랙],슬로우애시드,4.6,300.0,90,9,50.0
1943,0.5681262502778395,톤온톤 엔젤 반팔 티셔츠 화이트,와릿이즌,4.8,1000.0,1956,110,700.0
1944,0.5679039786619249,Big Bass L/S - Off White,콤팩트 레코드 바,5.0,300.0,29,2,0.0
1945,0.5676817070460102,레이어드 컬러링 티-레드,비터셀즈,0.0,600.0,125,0,0.0
1946,0.5674594354300956,22SS06AT024 피그먼트 하드-스퀘어핏 반팔티 (다크블랙),어텐션로우,4.8,400.0,347,65,200.0
1947,0.5672371638141809,HENRYNECK HALF T SHIRT BLACK STRIPE,론론,4.8,2300.0,2697,309,500.0
1948,0.5670148921982663,E/T-Logo Shaggy Polo Navy,디스이즈네버댓,4.9,3100.0,810,34,100.0
1949,0.5667926205823516,핀스 오버핏 카라 반팔티 그레이 YHST2354,제멋,4.7,1800.0,1558,549,1500.0
1950,0.566570348966437,[WOMAN] 크롭티드 크랙-프린트 티셔츠 IN 챠콜,엠엔지유,4.9,5100.0,1821,171,500.0
1951,0.5663480773505223,플라워 아트웍 맨투맨 블루 IETS3G102B2,일꼬르소,4.9,5700.0,2682,572,1400.0
1952,0.5661258057346077,하프 집업 리브 니트 탑_블랙,블론드나인,4.7,4100.0,4325,986,3200.0
1953,0.5659035341186931,데님 체크 셔츠_그린,로맨틱크라운,4.9,300.0,296,7,50.0
1954,0.5656812625027784,솔리드 링클 포켓 오버핏 셔츠_PL22S1SH007_WHITE,팔랩,5.0,0.0,76,3,50.0
1955,0.5654589908868638,PRESCOTT HALF T BLACK,메종미네드,4.9,300.0,666,107,300.0
1956,0.5652367192709491,우먼즈 리브드 슬림 핏 긴팔 티셔츠 [화이트],무신사 스탠다드,4.7,3800.0,3373,693,1000.0
1957,0.5650144476550345,엔젤 와펜 긴팔 셔츠 스트라이프 블루,와릿이즌,4.7,700.0,4413,970,500.0
1958,0.5647921760391198,브리드 모크넥 롱 슬리브 티셔츠 [WHITE],드로우핏,4.6,1000.0,1198,529,200.0
1959,0.5645699044232052,RCC Half Zipup Sweatshirt [NAVY],로씨로씨,4.9,1000.0,513,12,50.0
1960,0.5643476328072905,우먼즈 리브드 슬림 핏 반팔 티셔츠 [화이트],무신사 스탠다드,4.8,1500.0,3026,677,1100.0
1961,0.5641253611913759,IND 로고 헤비웨이트 스웻 뷔스티에 - 블랙,배드블러드,5.0,1100.0,1051,8,50.0
1962,0.5639030895754612,수피마 베이식 크루 넥 반팔 티셔츠 [블랙],무신사 스탠다드,4.9,800.0,417,104,900.0
1963,0.5636808179595466,(23SS) 2 TONE ARCH HOODIE BLACK,예일,4.8,28000.0,43537,6551,21000.0
1964,0.5634585463436319,TD5-TS2104 하프집업 스웨트-네이비,토마스모어,4.9,4900.0,2005,405,300.0
1965,0.5632362747277173,우먼즈 플렉서블 크루 넥 긴팔 티셔츠 [화이트],무신사 스탠다드,4.8,11000.0,2754,524,2400.0
1966,0.5630140031118026,공용 드루 반소매 티셔츠 - 퍼펙트 그린 / VOL20132PERFECTGREEN,하우스 오브 써니,0.0,300.0,27,0,0.0
1967,0.562791731495888,코튼 솔리드 기본 카라 긴팔 셔츠 HUWS0121,베이직하우스,4.7,1800.0,172,58,200.0
1968,0.5625694598799733,RUNNER PUZZLE PIECE JACQUARD KNIT_BLACK,엑서사이즈,4.9,5000.0,2866,85,400.0
1969,0.5623471882640587,[패키지] 어센틱클래식 후드 5종 2PACK STHD3338,티떠블유엔,4.8,1700.0,3381,351,800.0
1970,0.562124916648144,RC® city crewneck LONDON (oatmeal),리플레이컨테이너,0.0,200.0,114,0,0.0
1971,0.5619026450322294,FRIDAY CEREMONY HOODIE_MELANGE IVORY,로맨틱크라운,4.8,2400.0,956,62,100.0
1972,0.5616803734163147,CROPPED TSHIRT FLOWERMARDI BLOSSOM_WHITE NAVY,마르디 메크르디,5.0,2900.0,455,1,50.0
1973,0.5614581018004001,앙드레 사라이바 티 - 아이보리 / HL9240,아디다스,4.7,1300.0,162,20,100.0
1974,0.5612358301844854,울 보카시 라운드 니트 - 4 COLOR,수아레,4.8,3000.0,9658,2181,5700.0
1975,0.5610135585685708,CHAOS 컴포트핏 후드티(블랙),볼컴,4.3,100.0,31,6,0.0
1976,0.5607912869526561,슬림핏 스트레치 메시 폴로 셔츠 - 그레이,폴로 랄프 로렌,4.8,900.0,164,23,50.0
1977,0.5605690153367415,N212UTS610 핫 썸머 컨셉 반팔 티셔츠 1 CARBON BLACK,내셔널지오그래픽,4.9,500.0,139,19,50.0
1978,0.5603467437208268,[33apartment]그래픽반팔맨투맨 베이지 MWTS3164,마인드브릿지,5.0,400.0,14,1,0.0
1979,0.5601244721049122,3WAY 레이어드 탑_블랙,파르티멘토 우먼,0.0,0.0,118,0,0.0
1980,0.5599022004889975,[패키지] 뉴잭시티 후드 6종 2PACK SMHD4455,퍼스텝,4.8,1700.0,912,103,400.0
1981,0.5596799288730829,헤비 트위드 셔츠 아이보리,팔렛,5.0,400.0,181,2,0.0
1982,0.5594576572571682,V.S.C SWEAT(CLEMSON)_1%OATMEAL,아웃스탠딩,5.0,4900.0,532,8,50.0
1983,0.5592353856412536,[패키지][UNI]16수코튼긴팔기본티 블랙 LXTS0106S,베이직하우스,4.8,2100.0,960,120,400.0
1984,0.5590131140253389,GOTHIC TEE black,엘엠씨,0.0,200.0,75,0,0.0
1985,0.5587908424094243,피스 오브 아피쿨라타 반팔티셔츠 [오트밀],슬로우애시드,4.8,700.0,621,104,300.0
1986,0.5585685707935096,클럽 에센셜 맨투맨 - 블랙,에프씨엠엠,4.8,3600.0,3957,657,1200.0
1987,0.558346299177595,ROUND NECK CABLE KNIT BLUE,로라로라,5.0,2300.0,362,11,50.0
1988,0.5581240275616803,플랫 테리 로 엣지 커팅 오버사이즈 스웨트셔츠 [블랙],무신사 스탠다드,4.9,3100.0,197,18,200.0
1989,0.5579017559457657,LMC DOODLE LONG SLV TEE cream,엘엠씨,5.0,300.0,123,5,50.0
1990,0.557679484329851,오픈 카라 피케 반팔티 블랙,어썸스튜디오,4.8,300.0,78,6,0.0
1991,0.5574572127139364,오버 핏 하프 집업 스웨트셔츠 [블랙],멜란지 마스터,4.9,1100.0,231,19,50.0
1992,0.5572349410980217,S-BEE 워즈본 반팔티셔츠 [화이트],슬로우애시드,3.8,0.0,68,5,50.0
1993,0.5570126694821071,[UNISEX]엘보우 스마일드로잉 클립 맨투맨_베이지,그레이버,4.7,2800.0,526,60,200.0
1994,0.5567903978661924,컬러 트레이닝 맨투맨 (D/VIOLET),디스커버리 익스페디션,5.0,0.0,28,3,0.0
1995,0.5565681262502779,UNDER V-NECK HALF T-SHIRT_BLACK,고저,4.6,0.0,21,5,0.0
1996,0.5563458546343631,챔스 헤비웨이트 맨투맨 그레이 BJMT4543,퍼스텝,5.0,1400.0,114,5,50.0
1997,0.5561235830184486,레지스타 스트라이프 티셔츠(FF31TL12U_160),피파 1904,4.9,1100.0,61,20,50.0
1998,0.5559013114025338,[퓨어 코튼100] 시티보이 오버핏 워싱 데님 셔츠_딥 블루,키뮤어,5.0,4000.0,373,3,50.0
1999,0.5556790397866193,스튜디오 아치 로고 티셔츠_오트 베이지,1993스튜디오,4.8,4100.0,3470,334,1500.0
2000,0.5554567681707046,V.S.C SWEAT(PRO TENNIS)_NAVY,아웃스탠딩,4.9,2800.0,3913,715,1500.0
2001,0.55523449655479,Short_sleeve 레이어드 트임 반팔티,브렌슨,4.8,4800.0,5434,2464,4600.0
2002,0.5550122249388753,루즈핏 면혼방 옥스포드 네이비 스트라이프 버튼다운 셔츠,더셔츠스튜디오,4.9,0.0,36,11,50.0
2003,0.5547899533229607,커스텀 슬림핏 메시 폴로 셔츠 - 그레이,폴로 랄프 로렌,4.9,1500.0,495,91,100.0
2004,0.554567681707046,슬림핏 메시 폴로 셔츠 - 블루,폴로 랄프 로렌,4.9,3400.0,576,71,200.0
2005,0.5543454100911314,엠보 브이넥 니트 (베이지),어누즈,4.7,18000.0,825,149,800.0
2006,0.5541231384752168,[쿨탠다드] 크루 넥 긴팔 티셔츠 [애쉬 그레이],무신사 스탠다드,4.8,800.0,314,238,500.0
2007,0.5539008668593021,오버사이즈 옥스포드 원포켓 솔리드 셔츠 라벤더,굿라이프웍스,4.8,1600.0,2569,600,1600.0
2008,0.5536785952433875,수피마 베이식 크루 넥 반팔 티셔츠 [화이트],무신사 스탠다드,4.8,2600.0,831,247,1800.0
2009,0.5534563236274728,EBFD 베츠 반팔 티셔츠 네이비,이벳필드,4.8,2200.0,2954,818,1100.0
2010,0.5532340520115582,7.5oz 가먼트다이 무지 오버핏 긴팔 티셔츠_블랙,샤카웨어,5.0,0.0,0,10,0.0
2011,0.5530117803956435,코튼 벨티드 셔츠  블루 (323164HY1P),에잇세컨즈,0.0,0.0,21,0,0.0
2012,0.5527895087797289,카멜 파크 반팔티셔츠(네이비),카멜워크,4.8,900.0,1505,250,1700.0
2013,0.5525672371638142,코튼 캐시미어 블렌드 크루넥 니트 (에어리블루),쿠어,4.9,8100.0,588,12,100.0
2014,0.5523449655478996,SUNFADED LOGO TEE(BLACK),브릭,4.9,1000.0,357,58,100.0
2015,0.5521226939319849,스몰 체리 스웻셔츠 [블루],키르시,5.0,800.0,143,5,0.0
2016,0.5519004223160703,클라우드 로고 크롭 베이비 티 - 화이트/퍼플,배드블러드,4.6,200.0,250,8,50.0
2017,0.5516781507001556,2ez 다트 크롭 맨투맨 딥그레이 SHMT6663,에즈카톤,4.6,300.0,91,8,50.0
2018,0.551455879084241,우먼즈 하프 집업 스웨트셔츠 [네이비],무신사 스탠다드,4.8,2900.0,1905,182,500.0
2019,0.5512336074683263,우키요에 일러스트 티셔츠[BLACK],젠사이,5.0,2500.0,197,2,50.0
2020,0.5510113358524117,내츄럴 오버핏 워싱 데님 셔츠 _Light Blue,라퍼지스토어,5.0,2600.0,272,1,50.0
2021,0.550789064236497,플라워 반팔 티셔츠 / 블랙,제로스트릿,4.9,0.0,136,9,50.0
2022,0.5505667926205824,HTT Longsleeve_White,어피스오브케이크,4.8,1000.0,5880,1487,300.0
2023,0.5503445210046677,SUNFADED LOGO TEE(KHAKI),브릭,5.0,100.0,118,5,50.0
2024,0.5501222493887531,[TIMCOMIX x POHS-TIHS] DOODLE LS BLACK,팀코믹스,0.0,900.0,170,0,0.0
2025,0.5498999777728384,TAG HOODIE - GREEN,브라운브레스,4.9,9300.0,3108,169,800.0
2026,0.5496777061569238,램스울 크루넥 오버니트(스카이블루),테이크이지,4.8,4600.0,298,14,100.0
2027,0.5494554345410091,(UNISEX) 시티 옥스포드 셔츠 스카이블루,기프트오리지널,4.9,200.0,93,17,50.0
2028,0.5492331629250945,베이식 긴팔 티셔츠 [멜란지 라이트 그레이],무신사 스탠다드,4.9,2200.0,161,55,200.0
2029,0.5490108913091798,OUR 1989 맨투맨 화이트멜란지(STMSTD-0004),1989스탠다드,4.9,2600.0,650,22,200.0
2030,0.5487886196932652,TSHIRT LONG SLEEVE STRIPE_IVORY GREEN,마르디 메크르디,4.8,3400.0,3065,322,600.0
2031,0.5485663480773505,PAINTING RUNNING DOG CROP CREWNECK [NAVY],리트리버클럽,4.8,1200.0,751,51,100.0
2032,0.5483440764614359,하프 폴라 니트 티셔츠 블랙,이에스엔,4.7,4000.0,17973,12942,4900.0
2033,0.5481218048455212,CURVI BLOCK 02 CREWNECK  WHITE,엑스트라오디너리,5.0,800.0,219,3,0.0
2034,0.5478995332296066,ARCH OVAL TEE light heather gray,엘엠씨,0.0,0.0,25,0,0.0
2035,0.5476772616136919,[EXCLUSIVE] 타임리스 아치 티셔츠 (T32C6TTO12TMT4BDS),타미진스,5.0,0.0,54,4,0.0
2036,0.5474549899977773,PHYPS® SOCCER JERSEY CREWNECK BLACK,피지컬 에듀케이션 디파트먼트,4.8,9500.0,4160,114,300.0
2037,0.5472327183818626,레이어드 크루 넥 반팔 티셔츠_일반 기장 [크림],무신사 스탠다드,4.8,6700.0,892,530,2600.0
2038,0.547010446765948,데미지 브릭 스웻셔츠_블랙,로맨틱크라운,5.0,300.0,393,21,50.0
2039,0.5467881751500333,CLASSIC LOGO LONG SLEEVE white,마리떼,4.8,2300.0,859,73,100.0
2040,0.5465659035341187,우먼즈 텐셀 실키 긴팔 티셔츠 [화이트],무신사 스탠다드,4.5,3200.0,5089,733,900.0
2041,0.546343631918204,TSC 크롭 울니트_LAVENDER,더블유엠씨,4.6,0.0,91,12,50.0
2042,0.5461213603022894,RC 클럽 타이 셔츠_블루,로맨틱크라운,4.8,1500.0,1811,143,400.0
2043,0.5458990886863747,헤비웨이트 릴렉스드 크루 넥 긴팔 티셔츠 [블랙],무신사 스탠다드,4.9,2100.0,1640,1303,1600.0
2044,0.5456768170704601,유니섹스 오버핏 어스넷 로고 티-화이트,필루미네이트,4.7,1900.0,9655,4899,2700.0
2045,0.5454545454545454,[쿨탠다드] 베이식 크루 넥 반팔 티셔츠 [블랙],무신사 스탠다드,4.9,1800.0,1969,1600,7300.0
2046,0.5452322738386308,오버사이즈 옥스포드 반팔 셔츠 [블랙],무신사 스탠다드,4.8,700.0,731,131,600.0
2047,0.5450100022227161,빈티지 페이퍼 트위치 로고 티셔츠 블랙,리,4.8,2300.0,866,94,400.0
2048,0.5447877306068015,레인보우(RAINBOW) 맨투맨(그레이),볼컴,5.0,0.0,23,3,0.0
2049,0.5445654589908868,WII SMALL SIGN LOGO T-SHIRT LIGHT GRAY,와릿이즌,4.8,2200.0,1125,91,600.0
2050,0.5443431873749722,플랫 테리 오버사이즈 후디드 스웨트셔츠 [졸리 그린],무신사 스탠다드,5.0,500.0,73,12,50.0
2051,0.5441209157590575,로버스트 헤비 오버핏 반팔티셔츠 MST127 [ASHGRAY],미니멀프로젝트,4.7,5200.0,2739,600,2400.0
2052,0.5438986441431429,빅 트위치 스프레이 루즈핏 맨투맨 라이트 그레이,리,4.9,1000.0,978,17,100.0
2053,0.5436763725272282,IRON LAUREL OVERSIZED HOODIE BLACK,어반드레스,4.8,7900.0,959,101,500.0
2054,0.5434541009113136,티셔츠 에이 로고 화이트,마르디 메크르디 악티프,4.2,200.0,105,10,50.0
2055,0.5432318292953989,브이넥 레이어드 스트링 피어스드 맨투맨 모카,에스에스와이,5.0,0.0,71,1,0.0
2056,0.5430095576794843,실켓 릴렉스 핏 크루 넥 반팔 티셔츠 [블랙],무신사 스탠다드,4.8,1300.0,3266,1494,3400.0
2057,0.5427872860635696,VNMT crop top_yellow,바니쉬먼트,0.0,0.0,100,0,0.0
2058,0.542565014447655,LAUNDRY SHIRT (GRAY),유니온블루,4.9,26000.0,852,120,300.0
2059,0.5423427428317403,[COOLTECH] 쿨링코튼 오버핏 긴팔티셔츠(SPLOC23U19 RE)_SPLWC49U19,스파오,4.8,900.0,107,39,100.0
2060,0.5421204712158257,PRDA CREWNECK SWEATSHIRT HEATHER GRAY,프렌다,4.8,14000.0,16029,617,1900.0
2061,0.5418981995999111,리사이클 릴렉스드 크루 넥 반팔 티셔츠 [블랙],무신사 스탠다드,4.9,700.0,599,186,1400.0
2062,0.5416759279839964,베츠 하프집업 맨투맨 네이비,이벳필드,4.9,1700.0,1437,184,600.0
2063,0.5414536563680818,2PACK 6.0oz 액티브 반팔티셔츠,샤카웨어,5.0,500.0,50,3,50.0
2064,0.5412313847521671,TIM CREWNECK PG GREEN,팀코믹스,4.5,0.0,47,2,0.0
2065,0.5410091131362526,캔자스 타이포 루즈핏 맨투맨 멜란지 그레이,리,5.0,400.0,77,5,50.0
2066,0.5407868415203378,[Mmlg] Mm FAMILY SWEAT (ASH GREY),엠엠엘지,4.8,2300.0,3182,146,500.0
2067,0.5405645699044233,록 미아오 캣 후디_화이트(NG2DSUM409A),나이스고스트클럽,5.0,3300.0,1304,4,50.0
2068,0.5403422982885085,코튼 저지 카라티 -화이트,르라레,0.0,0.0,10,0,0.0
2069,0.540120026672594,SERIF EMB SWEATSHIRT LIGHT GREY(CV2CFUM470A),카비시,4.8,100.0,185,11,50.0
2070,0.5398977550566793,SU TRIBAL BUTTERFLY TEE(BLACK),러브이즈트루,4.9,1400.0,2086,76,300.0
2071,0.5396754834407647,서클로고 반팔티셔츠(FE2RSE5104XOWH),휠라,5.0,600.0,56,5,50.0
2072,0.53945321182485,우먼즈 릴렉스드 보트 넥 긴팔 티셔츠 [블랙],무신사 스탠다드,4.9,2100.0,1309,170,900.0
2073,0.5392309402089354,C.r.e.a.m SEMI OVER FIT T-SHIRT(WHITE),로맨틱 파이어리츠,4.8,2400.0,5887,5416,3700.0
2074,0.5390086685930207,RMTC 클럽 웜업_오트밀,로맨틱크라운,4.9,2400.0,916,38,50.0
2075,0.5387863969771061,윈터 스웨트셔츠(딥그린),카멜워크,4.8,500.0,506,105,100.0
2076,0.5385641253611914,[Woman]클래식 세미 오버핏 옥스포드 셔츠_Blooming Red,라퍼지 포 우먼,0.0,900.0,142,0,0.0
2077,0.5383418537452768,West Point Prep Heavy Weight Hoodie Vintage Black,에스피오나지,5.0,2800.0,183,21,50.0
2078,0.5381195821293621,스몰 하트 럭비 맨투맨 [그린],랑가주망,5.0,3300.0,499,23,100.0
2079,0.5378973105134475,블루밍 맨투맨 다크와인 JJMT7204,더블유브이프로젝트,4.6,700.0,2110,549,0.0
2080,0.5376750388975328,21C BOYS RMTCRW LOGO HOOD_YELLOW,로맨틱크라운,4.7,100.0,328,33,50.0
2081,0.5374527672816182,COTTON HERITAGE UNIVERSITY DAN PK CABLE KNIT NAVY,예일,4.9,2300.0,1063,101,400.0
2082,0.5372304956657035,내츄럴 오버핏 워싱 데님 셔츠 _Middle Blue,라퍼지스토어,5.0,2800.0,281,1,50.0
2083,0.5370082240497889,라이트 하찌 버튼 카라 캐시라이크 니트_LIGHT MELANGE GRAY,데이,4.8,1900.0,152,25,50.0
2084,0.5367859524338742,레이온 루즈핏 타이다이 크롭 셔츠-블루,어반드레스,4.8,1100.0,2507,168,300.0
2085,0.5365636808179596,플랫 테리 릴렉스 핏 칼라드 스웨트셔츠 [블랙],무신사 스탠다드,4.9,600.0,127,32,50.0
2086,0.5363414092020449,우먼즈 카라 배색 크롭 스웻 셔츠 그레이화이트,어썸스튜디오,5.0,1000.0,401,5,50.0
2087,0.5361191375861303,Darling Hoodie Black,클럽액티비티,4.3,2000.0,126,12,50.0
2088,0.5358968659702156,Waffle half t-shirt,유라고,4.8,1100.0,213,70,100.0
2089,0.535674594354301,TAG HOODIE - GREEN,브라운브레스,5.0,2300.0,332,5,50.0
2090,0.5354523227383863,(UNISEX) 아트 체크 셔츠,기프트오리지널,4.6,1700.0,4618,1813,300.0
2091,0.5352300511224717,올데이 라운드 니트 - 8 COLOR,수아레,4.8,6900.0,764,54,300.0
2092,0.535007779506557,Brushed Paint Tee Black,디스이즈네버댓,0.0,1200.0,235,0,0.0
2093,0.5347855078906424,리즌 트레일 피그먼트 후드티 상그리아 레드,트래블,4.9,26000.0,3502,42,600.0
2094,0.5345632362747277,어쌘틱 1862 로고 맨투맨 (블루),테일러 스튜디오,0.0,900.0,105,0,50.0
2095,0.5343409646588131,스몰 하트 데일리 니트 스웨터 [네이비],랑가주망,5.0,2000.0,202,14,50.0
2096,0.5341186930428984,RETRIEVER FRIENDS CREWNECK [GREEN],리트리버클럽,4.8,14000.0,16982,2453,6100.0
2097,0.5338964214269838,SIGN LOGO T-SHIRT DARK GRAY,와릿이즌,4.8,3000.0,8608,1996,1900.0
2098,0.5336741498110691,OUR 1989 후드 화이트멜란지(STHSTD-0004),1989스탠다드,4.7,10000.0,2529,72,600.0
2099,0.5334518781951545,UNISEX OVERFIT APPLIQUE HOODIE GREY,어반드레스,4.7,3800.0,3489,320,700.0
2100,0.5332296065792398,[23SS Ver.]시티보이 빅오버 옥스포드 셔츠_Neutral Gray,라퍼지스토어,4.8,10000.0,27337,6144,23000.0
2101,0.5330073349633252,Half Zip-Up M-Logo Sweat (JO5TSU838WH),지프,4.9,3500.0,316,13,50.0
2102,0.5327850633474105,[US] 여성 Powerblend 빈티지워시 기모 후드스웨트셔츠 (NORMAL GREEN) CKTS2F561E2,챔피온,0.0,0.0,90,0,0.0
2103,0.5325627917314959,헤이즈 믹스드 니트 ROYAL LAVENDER,인사일런스,3.0,1200.0,74,3,0.0
2104,0.5323405201155812,[EXCLUSIVE] 타임리스 아크 티셔츠 (T32C6TTO12TMT4YBR),타미진스,5.0,0.0,79,6,0.0
2105,0.5321182484996666,(23SS) UNIVERSITY DAN TEE BLACK / BLUE,예일,4.9,5100.0,14191,3585,7600.0
2106,0.5318959768837519,RACING MESH T-SHIRT (RED),위캔더스,5.0,1200.0,211,2,0.0
2107,0.5316737052678373,(23SS) [ONEMILE WEAR] 2PACK OXFORD BIG SHIRT WHITE / BLUE,예일,4.7,3200.0,853,89,400.0
2108,0.5314514336519226,자이언트핏 스몰라쿠 오버셔츠(블랙스트라이프),테이크이지,4.9,200.0,173,26,50.0
2109,0.531229162036008,DN LUV TEE(NAVY),러브이즈트루,4.9,3300.0,1149,9,50.0
2110,0.5310068904200933,WOMEN 이너 나시 탱크탑  레이어드 티 [WHITE],콜릿,4.7,1100.0,1323,79,300.0
2111,0.5307846188041787,콘트라스트 스티치 후디드 스웨트셔츠 [미디엄 그레이],무신사 스탠다드,4.8,2800.0,1645,429,800.0
2112,0.530562347188264,classic logo t-shirt(white),오드펄,5.0,1200.0,133,1,0.0
2113,0.5303400755723494,올웨이즈 오리지널 그래픽 티 - 화이트 / HK5072,아디다스,0.0,0.0,186,0,0.0
2114,0.5301178039564348,PHYPS® YOGA BEGINNER CLASS SS LIME,피지컬 에듀케이션 디파트먼트,4.8,3300.0,2257,203,1200.0
2115,0.5298955323405201,코튼 헨리넥 니트 셔츠 2 COLOR,빠니깔레,0.0,0.0,24,0,0.0
2116,0.5296732607246055,베이직 엠블렘 로고 드라이 코튼 박시 티 - 화이트,배드블러드,4.8,2500.0,402,30,50.0
2117,0.5294509891086908,내츄럴 오버핏 워싱 데님 셔츠 _Washed Black,라퍼지스토어,5.0,2200.0,252,1,50.0
2118,0.5292287174927762,리브 헴 코튼 블렌드 폴로 셔츠 - 아이보리,폴로 랄프 로렌,5.0,300.0,490,21,50.0
2119,0.5290064458768615,[23SS Ver.]시티보이 빅오버 옥스포드 셔츠_Purist Blue,라퍼지스토어,4.7,4500.0,1266,129,600.0
2120,0.5287841742609469,시티보이 빅 오버 옥스포드 하프 셔츠-화이트,필루미네이트,4.8,1000.0,2434,395,1400.0
2121,0.5285619026450322,MY EX BROTHER HOODIE,퓨처랩,4.7,0.0,49,9,0.0
2122,0.5283396310291176,베츠 어센틱 맨투맨 라이트그레이,이벳필드,4.8,17000.0,1783,131,900.0
2123,0.5281173594132029,레터링 로고 반팔 티셔츠 -아이보리-,집시,4.7,1400.0,2065,1419,500.0
2124,0.5278950877972883,FLEX 7 OVER SIZE TEE BLACK,어반드레스,4.8,3100.0,3648,750,3800.0
2125,0.5276728161813736,LEAF PAIN 맨투맨 _ 화이트,마스,0.0,100.0,11,0,0.0
2126,0.527450544565459,그런지 워싱 티 빈티지 블루,듀테로,5.0,500.0,87,3,0.0
2127,0.5272282729495443,오버사이즈 스웨트셔츠 [오트밀],무신사 스탠다드,4.8,700.0,133,23,100.0
2128,0.5270060013336297,베이식 옥스포드 셔츠 [블루],무신사 스탠다드,4.8,2600.0,2505,2172,1600.0
2129,0.526783729717715,와인 루즈핏 나일론 스판 솔리드 셔츠,더셔츠스튜디오,4.7,100.0,98,13,50.0
