,순위,상품명,브랜드,평점,구매후기 개수,좋아요 수,누적판매량,조회수
2271,0.4952211602578351,남성 L톤 와이드_MN2D9073,게스,0.0,0,59,0,600
2272,0.4949988886419204,001 Double Knee Pants Light Indigo,노클,5.0,1,73,0,300
2273,0.4947766170260058,어드저스트 투턱 팬츠_Beige,틀영,4.8,40,483,100,1700
2274,0.4945543454100911,라이트 립스탑 유틸리티 팬츠 Taupe,그라미치,0.0,0,37,0,800
2275,0.4943320737941765,빈티지 80 데님 와이드,모디파이드,5.0,5,87,50,800
2276,0.4941098021782618,baker pants l.beige,유니폼브릿지,5.0,11,146,50,600
2277,0.4938875305623472,23SS DEEP ONE TUCK WASHED DENIM PANTS MOCCA,비슬로우,0.0,0,154,0,1100
2278,0.4936652589464325,커브 지퍼 팬츠,감마갤러리,0.0,0,94,0,1200
2279,0.4934429873305179,N231MPT070 마게이 아웃 포켓 트레이닝 롱 팬츠 M GREY,내셔널지오그래픽,0.0,0,7,0,0
2280,0.4932207157146032,타이탄 피그먼트 카고 팬츠 (PINK),모아,5.0,3,105,0,1300
2281,0.4929984440986886,PHYPS® PIPING SIGN LOGO TRACK PANTS GREEN,피지컬 에듀케이션 디파트먼트,5.0,3,242,0,800
2282,0.4927761724827739,straight denim pants (indigo corduroy),노운,5.0,1,141,50,500
2283,0.4925539008668593,에센셜 루즈 조거 블랙 (UO123CFP19),엄브로,4.9,11,97,50,1100
2284,0.4923316292509446,[ATW X TWOFACE] 언해피 와이드밴딩 팬츠_BK,아티스트웨어,4.7,6,285,50,600
2285,0.49210935763503,솔티 레이서 진,논플로어,4.4,7,405,50,1300
2286,0.4918870860191153,남성 베이직 미디움로고 코튼 스트레이트팬츠 NY (Black),엠엘비,0.0,0,52,0,1000
2287,0.4916648144032007,Rain Wide Pants BLUE,어반드레스,4.8,13,511,50,1000
2288,0.491442542787286,5.Division Suede Line Pants - Black (FL-225),플레어업,4.7,9,387,50,1000
2289,0.4912202711713714,Hard shell Parachute Pants Charcoal,사운즈라이프,4.6,5,94,0,1100
2290,0.4909979995554567,SIGN LOGO OG SWEAT JOGGER PANT - PINK,마크 곤잘레스,4.4,11,72,0,0
2291,0.4907757279395421,베이직 미디움로고 조거팬츠 NY (Melange Grey),엠엘비,4.5,2,35,0,0
2292,0.4905534563236274,남성 크룰리 Y T 데님 팬츠 - 라이트 블루 / A01897068BE01,디젤,0.0,0,46,0,500
2293,0.4903311847077128,Dawn 2Pleats Wide Jeans DCPT007MildBlue,데케트,5.0,1,58,0,600
2294,0.4901089130917981,와이드 딥투턱 스웨트 버뮤다 반바지_블랙,코드그라피,4.0,2,218,50,1300
2295,0.4898866414758835,Cotton Bermuda Pants [BLACK],아조바이아조,5.0,1,85,0,600
2296,0.4896643698599688,DOUBLE WAIST OVERALL PANTS / BEIGE,세릭,4.8,5,278,0,1200
2297,0.4894420982440542,리버스 워싱 와이드 데님팬츠(딥블루),테이크이지,5.0,2,132,0,500
2298,0.4892198266281395,쓰리턱 릴렉스드핏 테이퍼드 슬랙스 [MOCHA BEIGE],드로우핏,5.0,2,269,50,1400
2299,0.4889975550122249,남성 베이직 미디움로고 썸머 코튼 카고팬츠 NY (Black),엠엘비,0.0,0,18,0,0
2300,0.4887752833963102,LOT.026 헐리우드 슬림 데님 더블블랙 원워시,데밀,4.9,27,161,50,1000
2301,0.4885530117803956,우먼스 자이언트핏 월계수 와이드팬츠(멜란지그레이),테이크이지,4.9,34,331,100,700
2302,0.4883307401644809,에센셜 화섬 4부 숏츠 블랙 (UO123SHP11),엄브로,5.0,16,261,50,1200
2303,0.4881084685485663,SMALL ARCH LOGO SEMI WIDE PANTS BLACK,예일,0.0,0,83,0,1000
2304,0.4878861969326517,Rain Wide Pants BLACK,어반드레스,4.9,30,526,50,1000
2305,0.4876639253167371,[RECYCLE NYLON] SIDE POCKET PANTS BLACK,예일,0.0,0,54,0,100
2306,0.4874416537008224,엔젤 와이드 팬츠 오트밀,와릿이즌,0.0,0,71,0,100
2307,0.4872193820849078,플라이터스 카고 그레이,논플로어,4.3,4,165,0,1400
2308,0.4869971104689931,[데일리지] 롱 루즈 와이드 진_SPTJD23C53,스파오,5.0,5,75,50,900
2309,0.4867748388530785,[CK 스탠다드] 남 블루 스탠다드 릴렉스핏 블루 데님 40809ST 433,캘빈클라인 진,0.0,0,18,0,200
2310,0.4865525672371638,이지 스트링 카고 팬츠_브라운,파르티멘토 우먼,0.0,0,380,50,2600
2311,0.4863302956212492,3 stitch pants (green),미드나잇 무브,4.3,6,187,50,1400
2312,0.4861080240053345,[YOUTH]투턱와이드팬츠 - 3color MXPT0151,마인드브릿지,4.9,10,82,50,900
2313,0.4858857523894199,리벳 포켓 팬츠 (베이지),버뮬라,5.0,1,37,0,0
2314,0.4856634807735052,COLOR POINT STRING PANTS IN BLACK,마뗑킴,5.0,2,330,0,900
2315,0.4854412091575906,긴자 Tencel (블랙),카네이테이,5.0,11,36,50,200
2316,0.4852189375416759,HBT Two Pleats Cotton Pants (Ivory),솔티,5.0,4,32,0,300
2317,0.4849966659257613,[US] C로고 우븐 벨티드 숏팬츠 (BLACK) CKPA3E021BK,챔피온,4.8,4,179,50,900
2318,0.4847743943098466,FLOWER FLARED PANTS_M.GREY (EEOR1PTR03W),아이아이,5.0,1,5,0,0
2319,0.484552122693932,FN Flare Jeans (M.Blue),포트너스,5.0,1,57,0,700
2320,0.4843298510780173,Two Tuck Nylon Baggy Pants [BLACK],아조바이아조,4.0,3,37,0,0
2321,0.4841075794621027,L1 테크 카고 조거팬츠,라이프워크,0.0,0,12,0,0
2322,0.483885307846188,BALLOON CARGO SWEATPANTS [MELANGE],꼬모니노즈,5.0,3,79,50,600
2323,0.4836630362302734,FLM 클럽 스웨트 팬츠-네이비,필루미네이트,5.0,3,119,50,600
2324,0.4834407646143587,메이드 인 헤븐 스웻 팬츠_블랙(NG2DSUPA00A),나이스고스트클럽,5.0,1,393,50,1500
2325,0.4832184929984441,[DRY COOL]밴딩 원 턱 컴포터블 팬츠 차콜그레이 IEPA3E011CG,일꼬르소,0.0,0,92,0,1900
2326,0.4829962213825294,VTR 우스티드 울 투턱 팬츠 - 그레이,반츠,4.8,8,45,0,600
2327,0.4827739497666148,NP6NP12A 코듀라 캠퍼 팬츠,노스페이스,5.0,5,98,50,2700
2328,0.4825516781507001,어드벤스 벤틸 팬츠 (다크 그레이),고요웨어,5.0,3,30,0,700
2329,0.4823294065347855,DN STAR CARPENTER PANTS(PINK),러브이즈트루,5.0,2,531,0,2300
2330,0.4821071349188708,남성 써드 컷 데님 팬츠 - 그레이 / M4195TS,아워 레가시,5.0,10,102,50,500
2331,0.4818848633029562,치노 턱 팬츠 [블랙],밀로,0.0,0,63,0,400
2332,0.4816625916870415,[COLLECTION LINE] 아카이브 벨티드 와이드 카고 팬츠 카키,비욘드클로젯,5.0,1,57,0,500
2333,0.4814403200711269,Openwork Stitch Carpenter Pants Baby Blue,스컬프터,5.0,6,304,50,1000
2334,0.4812180484552122,필드 카고 팬츠 카키,파르티멘토,0.0,0,184,0,1900
2335,0.4809957768392976,[BOOTSCUT] Storm Jeans,판도라핏,5.0,3,160,0,0
2336,0.4807735052233829,윈드브레이커 쇼츠 그린,커버낫,4.5,4,50,0,0
2337,0.4805512336074683,[Archive Bold X Gotter Gallery] EYES 6-POCKET DENIM PANTS (BLACK),아카이브 볼드,0.0,0,162,0,1000
2338,0.4803289619915536,[이지 밴딩] 루즈핏 원턱 팬츠_SPTCD23C02,스파오,3.8,6,37,50,0
2339,0.480106690375639,Shiny lounge pants - Black,51퍼센트,4.5,4,79,0,500
2340,0.4798844187597244,클립 와이드 밴딩 팬츠 4종 블랙 YHLP2452,제멋,4.5,28,143,50,800
2341,0.4796621471438097,딘 레귤러 데님팬츠 인디고  (이염 없음),르아브,0.0,0,20,0,0
2342,0.4794398755278951,[DRY COOL]밴딩 원 턱 컴포터블 팬츠 블랙 IEPA3E011BK,일꼬르소,0.0,0,77,0,1300
2343,0.4792176039119804,23ss molesey track pants copper,로드 존 그레이,5.0,1,36,0,300
2344,0.4789953322960658,PENON SHORTS - REFLECTIVE,노매뉴얼,4.0,3,264,0,1700
2345,0.4787730606801511,던가리스 유니온 점프수트 블루,리,0.0,0,35,0,400
2346,0.4785507890642365,1806N W Knee Natural Duck,트로피클로딩,5.0,2,19,0,300
2347,0.4783285174483218,던가리스 유니온 점프수트 인디고 로우,리,0.0,0,133,0,900
2348,0.4781062458324072,여성 오비변형 플레어 붓컷,게스,0.0,0,32,0,500
2349,0.4778839742164925,TCM slit tuck chino pants (ivory),더콜디스트모먼트,4.8,4,129,0,500
2350,0.4776617026005779,CARGO PANT - PINK,라퍼,5.0,5,311,50,1600
2351,0.4774394309846632,틴드 워싱 와이드 팬츠 블루 SHLP6677,에즈카톤,5.0,7,191,50,1100
2352,0.4772171593687486,파라슈트 스웻 팬츠 블랙,디앤에스알,0.0,0,142,0,700
2353,0.4769948877528339,Nylon Patch Double Knee Sweat Pants [2 Colors],제로,5.0,6,147,50,1500
2354,0.4767726161369193,워크샵 패치드 쇼츠 차콜,트래블,5.0,2,190,50,1100
2355,0.4765503445210046,SCS Work Pants - Skyblue 워크팬츠  SEPA3E101B1,스페이드클럽서울,5.0,1,86,0,800
2356,0.47632807290509,CURRENT FULL LENGTH TRAINING PANTS [NAVY],커렌트,4.7,7,281,50,400
2357,0.4761058012891753,CRUMBLE CAMOFLAGE PANTS MFTTP008-CM,매스노운,5.0,8,211,50,400
2358,0.4758835296732607,피그다잉 파라슈트 카고 팬츠 틸 그린,베이스모먼트,4.4,5,132,0,1700
2359,0.4756612580573461,WAVY CHINO PANTS (L.GREY),위캔더스,4.0,2,48,0,0
2360,0.4754389864414314,피치코튼 원턱 세미와이드 치노 팬츠 도브,르아브,5.0,3,103,50,700
2361,0.4752167148255168,PENON SHORTS - KHAKI,노매뉴얼,4.0,3,341,50,2200
2362,0.4749944432096021,크랙 세미 와이드 데님팬츠(빈티지블루),테이크이지,4.7,3,112,0,200
2363,0.4747721715936875,스웻 와이드 팬츠 오트밀,리,5.0,1,179,50,1100
2364,0.4745498999777728,Organic cotton drawstring hem jogger pants_Clay,우마뭉,0.0,0,13,0,0
2365,0.4743276283618582,P[1090]와이드 데님 팬츠 (라이트블루),퍼블릭아이콘,4.9,10,71,50,100
2366,0.4741053567459435,Parabola Line Cargo Pants (Extra Black),아워스코프,0.0,0,30,0,300
2367,0.4738830851300289,립 카고 와이드 팬츠_카키_PL162,어반디타입,4.7,3,283,50,1600
2368,0.4736608135141142,어드벤쳐 윈터 트랙 팬츠 - 그레이 / HK5021,아디다스,4.8,6,272,50,2500
2369,0.4734385418981996,셔링 나일론 팬츠_블랙,타게토,5.0,5,421,0,900
2370,0.4732162702822849,남성 5 포켓 데님 팬츠 - 네이비 / S50LA0205S30736470,메종 마르지엘라,0.0,0,24,0,500
2371,0.4729939986663703,여성) LW0 포켓 스키니 조거 팬츠,라이프워크,5.0,3,17,0,100
2372,0.4727717270504556,페이트로 7607 엑시드워시 와이드핏 스모키블루 데님팬츠,맥우드건,4.7,7,94,0,600
2373,0.472549455434541,two tuck chino pants grey,유니폼브릿지,0.0,0,43,0,1000
2374,0.4723271838186264,FLM 클럽 스웨트 팬츠-블랙,필루미네이트,0.0,0,140,50,800
2375,0.4721049122027117,와이드 원 턱 스웨트 팬츠 [블랙],멜란지 마스터,4.9,39,220,50,800
2376,0.4718826405867971,와이드 원 턱 퍼티그 팬츠 [베이지],멜란지 마스터,4.7,15,175,50,400
2377,0.4716603689708824,베이직 미디움로고 오가닉 조거팬츠 NY (Ivory),엠엘비,5.0,1,88,0,0
2378,0.4714380973549678,OVERSIZED TP IP7137,아디다스,0.0,0,268,0,2400
2379,0.4712158257390531,나일론 투 턱 셔링 카고 팬츠 (KHAKI),트릴리온,5.0,4,155,0,1600
2380,0.4709935541231385,DP641 Megawide Denim Pants (Fade Black),에러스익셉티드,5.0,7,274,50,600
2381,0.4707712825072238,113504 TR 히든밴딩 와이드핏 슬랙스 (10113504),컨셉원,5.0,3,22,0,0
2382,0.4705490108913092,클래식 4부 숏츠 그레이 카키(UO223CHP41),엄브로,5.0,3,88,50,1200
2383,0.4703267392753945,여성) LW1 스탠다드 우븐 조거팬츠,라이프워크,5.0,4,11,0,0
2384,0.4701044676594799,ae fatigue pants black,유니폼브릿지,4.5,4,41,0,300
2385,0.4698821960435652,SIGN LOGO OG SWEAT JOGGER PANT - GREEN,마크 곤잘레스,5.0,5,63,0,300
2386,0.4696599244276506,사이드 더블라인 스트링 와이드 조거 팬츠 (그레이),어퍼스트로피 콤마,4.8,19,200,50,900
2387,0.4694376528117359,남성 페인트 팜 트리 스웻 팬츠 - 블랙:화이트 / PMCH011S22FLE0011001,팜 엔젤스,5.0,1,60,0,400
2388,0.4692153811958213,리버스 원 턱 와이드 히든 밴딩 슬랙스 [크림],무신사 스탠다드,5.0,2,65,0,1500
2389,0.4689931095799066,SLUB COTTON TWO TUCK PANTS _ BLACK,프리즘웍스,0.0,0,64,0,500
2390,0.468770837963992,PIGMENT COTTON WIDE PANTS_BLACK,해바이해킴,0.0,0,127,0,100
2391,0.4685485663480773,세미 부츠컷 슬랙스 차콜그레이 MDPT021MIDGRAY,몽돌,5.0,6,365,50,800
2392,0.4683262947321627,세미 부츠 컷 데님 팬츠 [워시드 블랙],무신사 스탠다드,4.6,5,126,50,1300
2393,0.468104023116248,Panel Round Balloon Pants - Brown,앵글런,5.0,3,37,0,700
2394,0.4678817515003334,Side-folded Shorts BLACK,어반드레스,4.6,90,3067,300,3100
2395,0.4676594798844187,플라워 로고 카펜터 진-블루,오와이,4.6,8,346,50,1400
2396,0.4674372082685041,플라워 데님 팬츠 / 그레이,어널로이드,5.0,3,64,0,400
2397,0.4672149366525894,412932 여 슬림스트레이트 데님_4color,지오다노,4.6,8,171,50,1100
2398,0.4669926650366748,Front slit stud Pants [Camo],셋업이엑스이,0.0,0,94,0,400
2399,0.4667703934207601,67 플렉스 트윌 슬림 스트레이트픽 팬츠 - 머시룸,디키즈,4.9,7,85,50,1600
2400,0.4665481218048455,Front slit stud Pants [Silver],셋업이엑스이,0.0,0,82,0,300
2401,0.4663258501889308,RAW BACK DETAIL DENIM PANTS IN GREY,마뗑킴,0.0,0,118,0,600
2402,0.4661035785730162,Color block jogger pant (blue grey),맥앤칩스,5.0,8,483,0,500
2403,0.4658813069571015,5.Division Suede Line Pants - Dark Gray (FL-225),플레어업,4.8,8,433,50,700
2404,0.4656590353411869,더블 라인 코튼 와이드 팬츠 (블랙),피스오브마인드,5.0,24,183,50,800
2405,0.4654367637252722,아카이브 클럽 아치 레터링 우븐쇼츠 (5부) 블랙 (UO121CHP21),엄브로,5.0,1,49,0,0
2406,0.4652144921093576,페이트로 7601 넌페이드 세미와이드핏 그린캐스트 데님팬츠,맥우드건,0.0,0,88,0,1200
2407,0.4649922204934429,RIVET WIDE DENIM PANTS - L/DE,알에스씨,0.0,0,51,0,300
2408,0.4647699488775283,[NF] 익세시브 조거 팬츠 (BLACK)_F23QD842,네스티팬시클럽,5.0,5,782,0,4300
2409,0.4645476772616136,원턱 세미와이드 데님 팬츠_인디고 블루,키뮤어,5.0,11,439,50,4500
2410,0.464325405645699,밴딩 투 턱 세미 와이드핏 테리 팬츠 그레이 IEPA3E007G2,일꼬르소,5.0,3,37,0,500
2411,0.4641031340297843,MOTORCYCLE SWEATPANTS (WHITE MELANGE),레투,4.5,38,231,100,1100
2412,0.4638808624138697,Cargo String One Tuck Sweat Pants [2 Colors],제로,5.0,1,105,50,1700
2413,0.4636585907979551,원턱 와이드 스웨트 조거팬츠 화이트 멜란지,가까이 유니언즈,4.5,11,118,50,1200
2414,0.4634363191820405,[남녀공용] 코튼 드로스트링 컴포트 원턱 팬츠 블랙,제이리움,5.0,3,5,0,0
2415,0.4632140475661258,DYED BASIC SWEATPANTS [CHARCAOL],비바스튜디오,0.0,0,78,0,1000
2416,0.4629917759502112,[2 PACK] 스판 플리츠 와이드 팬츠 (2color),피아네르,5.0,4,52,50,800
2417,0.4627695043342965,MASS LOGO CONVERTIBLE PANTS MSHCP001-CR,매스노운,0.0,0,29,0,200
2418,0.4625472327183819,여성 레터링 웜메이트 레깅스 HEWWPT01/BLACK,애플라인드,4.5,12,83,50,1200
2419,0.4623249611024672,EXCLUSIVE BIG STITCH DENIM PANTS_[BLUE],레씨토,5.0,2,54,0,0
2420,0.4621026894865526,Two-tuck string slim wide pants NAVY MBCSPA002NV,메이크어토스트,0.0,0,48,0,0
2421,0.4618804178706379,와이드 카고 하프 데님 팬츠 블랙,굿라이프웍스,5.0,2,235,50,1200
2422,0.4616581462547233,T.D.I. Buckle Denim Pants PURPLE,어반드레스,4.8,22,621,50,1200
2423,0.4614358746388086,와일드 데미지 스탠다드 데님팬츠(미디엄블루),테이크이지,0.0,0,120,0,0
2424,0.461213603022894,Broad One Tuck Cotton Twill Pants Black,예스아이씨,5.0,3,119,0,800
2425,0.4609913314069793,P1142 아이스 슬림 조깅스팬츠[네이비],피지컬가먼츠,4.8,6,42,50,0
2426,0.4607690597910647,SILVERY DESTROYED DENIM PANTS / BLUE,세릭,0.0,0,80,0,0
2427,0.46054678817515,EXC 세미 와이드 스트링 카고 팬츠 (3컬러),엑스컨테이너,5.0,4,59,0,800
2428,0.4603245165592354,논페이드 퍼티그 팬츠 (BK),톤즈,5.0,1,43,0,0
2429,0.4601022449433207,파라슈트 카고팬츠 다크그레이,바이엘,0.0,0,59,0,500
2430,0.4598799733274061,스웨이드 패치 데님 팬츠 _블루_4713104807,맨온더분,0.0,0,0,0,100
2431,0.4596577017114914,[HP X RMTC] 위저드리 프린티드 데님 팬츠_블루,로맨틱크라운,0.0,0,110,0,800
2432,0.4594354300955768,레귤러 슬림 핏 데님 팬츠_다크 인디고,맨온더분,0.0,0,1,0,0
2433,0.4592131584796621,이지 스트링 카고 팬츠_핑크,파르티멘토 우먼,0.0,0,201,0,800
2434,0.4589908868637475,LOOSE ANKLE DENIM USED (BLKUSD),오디너리 피츠,0.0,0,14,0,100
2435,0.4587686152478328,리네임 진 -블랙,게이트리스,5.0,2,301,0,600
2436,0.4585463436319182,[ASIA][한국별주] 핀턱 와이드 팬츠 (NORMAL GREY) CKPA3E707G2,챔피온,5.0,2,36,0,800
2437,0.4583240720160035,블록 카고 데님,게이트리스,5.0,7,438,50,1400
2438,0.4581018004000889,와이드 치노 팬츠 GREY BEIGE,인사일런스,0.0,0,61,0,1700
2439,0.4578795287841742,PHYPS® PIPING SIGN LOGO TRACK PANTS BEIGE,피지컬 에듀케이션 디파트먼트,5.0,4,215,50,1100
2440,0.4576572571682596,3 stitch pants (brown),미드나잇 무브,4.7,3,164,50,1100
2441,0.4574349855523449,WT 스웻 조거 팬츠 라이트 그레이,와릿이즌,5.0,4,67,0,0
2442,0.4572127139364303,수퍼 와이드 2 way 조거 - 로우라이즈 - 아이언,배드블러드,5.0,1,213,0,300
2443,0.4569904423205156,[PRT X FOTTNERS] Two Tuck Corduroy Pants (Black),포트너스,4.8,100,539,100,2200
2444,0.456768170704601,립스탑 나일론 카고 팬츠 [라이트 그레이],에비던스,0.0,0,60,0,500
2445,0.4565458990886863,Easy Banding Chino Pants Navy,사운즈라이프,0.0,0,79,0,600
2446,0.4563236274727717,브러쉬 와이드 데님팬츠 (중청),아더피츠,4.7,18,342,50,1100
2447,0.456101355856857,EXC 투턱 와이드 데님 팬츠,엑스컨테이너,0.0,0,50,0,0
2448,0.4558790842409424,스키 시크 플레어드 레깅스 - 아이보리 / IA3910,아디다스,4.7,17,535,100,2200
2449,0.4556568126250278,여성) LW1 릴렉싱 우븐 조거팬츠,라이프워크,5.0,3,18,0,0
2450,0.4554345410091131,여성) 프론트포켓 점프수트,라이프워크,0.0,0,89,0,100
2451,0.4552122693931985,F231UPT061 스턴트 카고 팬츠 BLACK,엔에프엘,5.0,1,46,0,300
2452,0.4549899977772838,레귤러 핏 팬츠 REGULAR FIT PANTS,아웃도어 프로덕츠,4.0,2,17,0,0
2453,0.4547677261613692,풀밴딩 테이퍼드_SPTADA9M03,스파오,0.0,0,27,50,0
2454,0.4545454545454545,string banding denim_CWPAS23285BUX,커스텀멜로우,5.0,2,4,0,0
2455,0.4543231829295399,P44 HBT MONKEY PANTS _ OLIVE,프리즘웍스,0.0,0,62,0,900
2456,0.4541009113136252,Pure supima tucked pants_Noon,우마뭉,0.0,0,9,0,0
2457,0.4538786396977106,여성 하이웨스트 플레어 데님 팬츠 - 다크 그레이 / 222230743300,토템,4.9,8,38,0,600
2458,0.4536563680817959,GP020 토비 나일론 팬츠 (OLIVE),글랙,5.0,3,257,50,1600
2459,0.4534340964658813,ASSYMETRIC TRACK PANTS [OFF WHITE],커렌트,5.0,1,160,0,600
2460,0.4532118248499666,#0333 Raw Straight jeans,페이탈리즘,4.7,18,196,50,1100
2461,0.452989553234052,루즈 부츠컷 데님 팬츠 [BLUE],오디너리홀리데이,5.0,10,208,50,800
2462,0.4527672816181373,23SS [SAINT YEAR] 모더나이즈 세미와이드핏 슬랙스 [블랙],더니트컴퍼니,5.0,1,22,0,400
2463,0.4525450100022227,OCEAN CARPENTER DENIM PANTS [NAVY],오션퍼시픽,4.2,6,167,50,200
2464,0.452322738386308,W104 다잉 워싱 와이드 팬츠_핑크,와르,0.0,0,125,0,900
2465,0.4521004667703934,나일론 스판 카고 4부 숏츠 플래티넘 베이지(UO123SHP31),엄브로,0.0,0,70,0,300
2466,0.4518781951544787,[9509] 유니섹스 캣브러쉬 워싱 와이드 데님 (진청),밀리언코르,5.0,8,117,0,400
2467,0.4516559235385641,트래비스 밴딩팬츠 에코 프린트 코튼 넵 믹스_베이지,엠엠아이씨,5.0,5,103,0,600
2468,0.4514336519226495,1 1 래빗 조거 팬츠 - 아이보리,클럿 스튜디오,5.0,4,154,0,0
2469,0.4512113803067348,DN STAR CARPENTER PANTS(BLACK),러브이즈트루,5.0,1,501,0,1500
2470,0.4509891086908202,CALIE JOGGER PANTS NAVY,에즈이프 캘리,4.3,3,231,0,600
2471,0.4507668370749055,플레임 체커보드 데님 조거 팬츠 화이트,트레셔,5.0,4,119,0,200
2472,0.4505445654589909,[데일리지] 와이드 웜 진_SPTJC4VG51,스파오,4.6,48,342,100,2500
2473,0.4503222938430762,Regular Jeans Grey,디스이즈네버댓,0.0,0,70,0,300
2474,0.4501000222271616,트윌 테이퍼드 팬츠 (BLACK),아모프레,5.0,3,13,0,0
2475,0.4498777506112469,포켓 백 지퍼 코튼 벌룬팬츠 (카모),피스오브마인드,5.0,3,58,0,400
2476,0.4496554789953323,RED MOSS EMBROIDERED SWEAT PANTS (LIGHT GRAY),아카이브 볼드,4.5,2,85,0,0
2477,0.4494332073794176,풀 밴딩 테이퍼드 데님 [2 COLOR],필드워커,5.0,3,21,0,0
2478,0.449210935763503,STRIPE TRUNK SHORTS PINK,에즈이프 캘리,5.0,1,358,0,800
2479,0.4489886641475883,플립사이드 코튼 팬츠 베이지 JNLP7634,더블유브이프로젝트,4.7,22,232,50,1000
2480,0.4487663925316737,NN 팬츠 크롭 웨더 Charcoal,그라미치,0.0,0,9,0,0
2481,0.448544120915759,DUALITY OF FACE SWEATPANTS_BK,가터갤러리,5.0,2,457,50,1700
2482,0.4483218492998444,NN 팬츠 크롭 웨더 Olive,그라미치,0.0,0,12,0,300
2483,0.4480995776839298,에센셜 롱와이드 데님 팬츠 린스드 로우인디고,오더아카이브,4.6,21,173,50,900
2484,0.4478773060680151,크리스피 나일론 카고 팬츠(그레이),카멜워크,5.0,3,128,0,900
2485,0.4476550344521005,DEATH OF GOTTER SWEATPANTS_WH,가터갤러리,5.0,1,267,50,1800
2486,0.4474327628361858,WIDE CARGO PANTS beige,엘엠씨,0.0,0,216,0,1300
2487,0.4472104912202712,3WAY 레이어드 스커트 팬츠_차콜 그레이,파르티멘토 우먼,0.0,0,106,0,400
2488,0.4469882196043565,바이오스톤 워싱 섬머 쿨 와이드 데님 팬츠 (SUMMER BLEACH),트릴리온,0.0,0,84,50,2700
2489,0.4467659479884419,데님 레귤러 팬츠 DENIM REGULAR PANTS,아웃도어 프로덕츠,4.5,2,32,0,0
2490,0.4465436763725272,크롭 테이퍼드 RAW 데님 팬츠 인디고 로우,리,5.0,1,54,0,0
2491,0.4463214047566126,리버 와이드 코튼팬츠 5종 골드브라운 SOLP2446,제멋,4.7,19,287,100,800
2492,0.4460991331406979,루즈 핏 스웨트 팬츠 [멜란지 라이트 그레이],멜란지 마스터,5.0,1,75,50,1300
2493,0.4458768615247833,여성 엠블럼 와이드팬츠 / WHTMD2226F,후아유,0.0,0,330,0,1100
2494,0.4456545899088686,FUEL SWEATPANTS (WHITE MELANGE),레투,4.6,36,177,100,1000
2495,0.445432318292954,남 블랙 슬림핏 스트레이트 크롭 데님 J323125 1BY,캘빈클라인 진,5.0,2,11,0,0
2496,0.4452100466770393,ODPL 와이드 데님 팬츠 오프화이트 [라지 Ver],오더아카이브,5.0,2,95,0,2300
2497,0.4449877750611247,STRAP FATIGUE PANTS BLACK,시에라디자인,5.0,3,130,0,900
2498,0.44476550344521,Metallic Denim Lowrise Pants Blue,배디,0.0,0,137,0,0
2499,0.4445432318292954,Ep.10-매거진 스웻 팬츠 [Grey],어센노즈,0.0,0,72,0,1100
2500,0.4443209602133807,FLOWER PRINT DENIM PANTS_BLUE,더센토르,0.0,0,64,0,200
2501,0.4440986885974661,블랙 테이퍼드핏 히든밴딩 노턱 워셔블 슬랙스 (TNPA3E101BK),티엔지티,5.0,2,23,0,100
2502,0.4438764169815514,Tennis  하프팬츠(FE2TRF5102XINA),휠라,5.0,4,28,0,200
2503,0.4436541453656368,#0320 LUNACY LOOSE FLARE FIT,페이탈리즘,4.7,23,560,50,1800
2504,0.4434318737497221,하모니어스 카고 팬츠,필로그램,5.0,5,141,0,600
2505,0.4432096021338075,Two Pleated Wide Chino Pants Cotton / Linen Blend Twill Cloth Resilient Hard Finish (Black),포터리,0.0,0,50,0,600
2506,0.4429873305178928,Corduroy two turk short pants_Black,틸 아이 다이,4.7,63,313,50,200
2507,0.4427650589019782,Arabic logo heavy terry sweatpants - Black,선데이오프클럽,5.0,3,48,0,200
2508,0.4425427872860635,Two Pleated Wide Chino Pants Cotton / Linen Blend Twill Cloth Resilient Hard Finish (Olive),포터리,5.0,2,66,0,800
2509,0.4423205156701489,모두바지 포츈 (Ivory),하이드아웃,5.0,2,38,0,700
2510,0.4420982440542342,오버핏 4부 숏츠 블랙(UO221CHP42),엄브로,5.0,2,90,0,600
2511,0.4418759724383196,스트레이트 퍼티그 팬츠 블랙,커버낫,0.0,0,31,0,0
2512,0.4416537008224049,RED MOSS LOGO DENIM PANTS (BLUE),아카이브 볼드,0.0,0,208,0,1400
2513,0.4414314292064903,Club Pants Mud,러프사이드,0.0,0,25,0,300
2514,0.4412091575905756,CN RIPSTOP MIL PANTS _ BLACK,프리즘웍스,5.0,3,40,0,300
2515,0.440986885974661,코지 코튼 팬츠 - 블랙,라미네즈,4.8,5,101,50,300
2516,0.4407646143587463,웨스턴 와이드 데님 팬츠 블랙그레이,꼼파뇨,5.0,3,594,50,1000
2517,0.4405423427428317,Paneled Cargo Sweatpant Ultramarine,디스이즈네버댓,0.0,0,102,0,800
2518,0.440320071126917,Black Frozen / Semi Wide,피스워커,4.5,18,281,50,1300
2519,0.4400977995110024,코듀로이 원턱 와이드 밴딩팬츠 ( 7Color ),브렌슨,4.7,242,1702,1000,3300
2520,0.4398755278950877,나일론 원턱 팬츠_화이트,슬로우 레코드 하우스,5.0,3,89,0,1300
2521,0.4396532562791732,올오버 데님 팬츠 블랙,토니호크,5.0,1,88,0,200
