,순위,상품명,브랜드,조회수,좋아요 수,구매후기 수,평점,누적판매량
2346,0.4785507890642365,삭스 스웨이드 앵클부츠 (BLACK),세스띠,1000.0,3896,219,4.7,100.0
2347,0.47832851744832183,WTRD2105 져스틴 슬립온 매트블랙 [240~300mm],위더로드,600.0,1762,178,4.4,100.0
2348,0.4781062458324072,찰스 더비 슈즈 - GLOSS BLACK,락피쉬웨더웨어,600.0,158,12,4.7,50.0
2349,0.47788397421649254,할리 웜 부츠 - 블랙(T52C7ASB080WT1BDS),타미힐피거,0.0,15,0,0.0,0.0
2350,0.4776617026005779,카버 스웨이드 쪼리 TKD0,퀵실버,1300.0,389,123,4.8,100.0
2351,0.47743943098466324,오드릭 3i 슈즈,닥터마틴,100.0,13,0,0.0,0.0
2352,0.4772171593687486,[WOMEN] 클래식 더비 R15W207 (블랙),로맨틱무브 우먼,100.0,148,11,4.9,0.0
2353,0.47699488775283394,[WOMEN] 오리지날 백 어드저스터블 숏 레인부츠 - 네이비 WFS1013RMANVY,헌터,4700.0,69,8,4.6,0.0
2354,0.4767726161369193,베이직 웨스턴 롱부츠 (IVORY),세스띠,1100.0,567,13,4.7,50.0
2355,0.47655034452100464,NAILA/001Black,알도,0.0,110,0,0.0,0.0
2356,0.47632807290509,1461 아이스드,닥터마틴,100.0,96,4,4.8,0.0
2357,0.47610580128917535,슈브 펠트 클로그 All Black,핏플랍,200.0,74,6,5.0,0.0
2358,0.47588352967326075,275 태슬 로퍼 루시블랙,비에스큐티바이클래시,500.0,1325,734,4.5,100.0
2359,0.4756612580573461,Ode-01 - 플랫폼힐 하프 부츠,타크트로이메,0.0,103,0,0.0,0.0
2360,0.47543898644143145,벨로 검라이트 비브람로퍼,마이크로데이,100.0,82,13,4.7,0.0
2361,0.4752167148255168,FITTED LEATHER LONG BOOTS IN BLACK,마뗑킴,3800.0,1033,10,5.0,50.0
2362,0.47499444320960216,1460 파스칼,닥터마틴,500.0,162,0,0.0,0.0
2363,0.4747721715936875,클레버 샌들(CLEVER - BLACK) [S-7511],돔바,600.0,2662,875,4.5,500.0
2364,0.47454989997777286,샌본 플레인 토 정장화 CI6001,락포트,0.0,22,12,4.8,0.0
2365,0.4743276283618582,Mile,로스트가든,600.0,17,0,0.0,0.0
2366,0.47410535674594356,성인 LITERIDE CLOG BSG (22SUCL204592),크록스,4800.0,363,137,4.9,400.0
2367,0.4738830851300289,미니멀 볼륨 스퀘어라인 베이직 더비슈즈 8600 [BLACK FG],피렌체 아뜨리에,300.0,196,34,4.8,50.0
2368,0.47366081351411427,Owen,로스트가든,700.0,546,114,4.8,50.0
2369,0.4734385418981996,여성 루시아웨이 6인치 부츠 위트브라운_TB0A1T6U2311,팀버랜드,0.0,34,0,0.0,0.0
2370,0.47321627028228497,Ankle Boots_PELIA RK1378b,렉켄,0.0,95,0,0.0,0.0
2371,0.4729939986663703,[로맨틱무브×노이어]톨레도 토글 더비 R22H002 (크랙 투톤브라운),로맨틱무브,1200.0,333,4,5.0,0.0
2372,0.47277172705045567,WALLABEE CUP MENS 26166218,클락스,500.0,59,1,5.0,0.0
2373,0.472549455434541,ALENCIA/001Black,알도,0.0,10,3,5.0,0.0
2374,0.4723271838186264,GRAB-ITY BALANCE™ BASIC - ORANGE,골스튜디오,1200.0,267,98,4.8,100.0
2375,0.4721049122027117,588 더크 더비슈즈 그레이,러프넥,200.0,210,0,0.0,0.0
2376,0.4718826405867971,FL5112 델피니움 홀스빗 2cm 로퍼 레이디베이지,플로리다 스튜디오,500.0,812,11,4.5,50.0
2377,0.4716603689708824,1461 쿼드 II,닥터마틴,0.0,26,0,0.0,0.0
2378,0.4714380973549678,SCHERGERFLEX/001Black,알도,0.0,12,0,0.0,0.0
2379,0.47121582573905313,모노폴리 더비 DX021PA31 다크브라운,마리오 미나르디,0.0,10,0,0.0,0.0
2380,0.4709935541231385,리카드 3i,닥터마틴,200.0,12,0,0.0,0.0
2381,0.47077128250722383,엘모 페니로퍼 DS025PA31 다크브라운,마리오 미나르디,0.0,25,4,5.0,0.0
2382,0.4705490108913092,1460 파스칼 e.h 스웨이드 올리브,닥터마틴,1000.0,164,1,5.0,0.0
2383,0.47032673927539453,MIE 데인 리펠로 스웨이드 블랙 / 27498001,닥터마틴,500.0,251,10,4.6,50.0
2384,0.4701044676594799,2976 레오노어,닥터마틴,500.0,93,0,0.0,0.0
2385,0.46988219604356524,나폴리 로퍼 DS022PA42 꼬냑,마리오 미나르디,0.0,5,1,5.0,0.0
2386,0.4696599244276506,베탄,닥터마틴,0.0,57,0,0.0,0.0
2387,0.46943765281173594,엘모 페니로퍼 DS025PA51 라이트브라운,마리오 미나르디,0.0,11,0,0.0,0.0
2388,0.4692153811958213,CLASSIC WALLABEE 왈라비_CAMEL,식스핏,700.0,57,0,0.0,0.0
2389,0.46899310957990664,COURTYARD402 (LIGHT GREY),언다이드룸,100.0,132,2,4.5,0.0
2390,0.468770837963992,WIDE SQUARE LOAFER [C1F07 IV],키에레이,0.0,15,0,0.0,0.0
2391,0.46854856634807734,DVS HIGH-SOLE DERBY SHOES new vibram commando sole (matt.),데이빗스톤,0.0,64,3,5.0,0.0
2392,0.4683262947321627,RELIZMPRODUCT Kip Black Leather Wallaby,릴리즘프로덕트,0.0,30,0,0.0,0.0
2393,0.46810402311624805,[비브람] 엠보소가죽 캐주얼 모크슈즈 9008-E [BLACK],피렌체 아뜨리에,0.0,44,4,5.0,0.0
2394,0.4678817515003334,비타민 FFX 남성 트레이닝화 화이트,핏플랍,0.0,2,0,0.0,0.0
2395,0.46765947988441875,5.5cm 비건레더 크로스 슬리퍼 럭스(CL0052),클레용,200.0,362,50,4.8,100.0
2396,0.4674372082685041,Loafers_Darlee R2696f_3cm,레이첼콕스,600.0,446,2,4.5,0.0
2397,0.46721493665258945,싱글 몽크 스트랩 로퍼 / 블랙,논더레스,0.0,68,0,0.0,0.0
2398,0.4669926650366748,셀리아슬링백 블랙,블랑수블랑,0.0,20,0,0.0,0.0
2399,0.46677039342076015,Nova_green,로스트가든,1100.0,342,14,4.6,50.0
2400,0.4665481218048455,Tail_D_black_sh,로스트가든,500.0,34,0,0.0,0.0
2401,0.46632585018893086,Nova_darkbrown,로스트가든,400.0,55,2,5.0,0.0
2402,0.4661035785730162,Tail_D_black_ma,로스트가든,800.0,97,3,5.0,0.0
2403,0.46588130695710156,Kongkong 6Color 편안한 매쉬 플랫 1Cm,마크모크,600.0,78,2,5.0,0.0
2404,0.4656590353411869,22FW 쭈언니슬링백 6.0 HPWWVCA71Q,슈펜,400.0,223,10,4.8,50.0
2405,0.46543676372527226,베이직 바부슈 단화 3.0 HPWWVC401S,슈펜,300.0,64,1,5.0,0.0
2406,0.4652144921093576,Ankle Boots_ Evander OSB206,오아이 페인티드,0.0,7,0,0.0,0.0
2407,0.46499222049344296,에런 첼시 부츠 R22M098 (리얼브라운 스웨이드),로맨틱무브,1000.0,233,13,5.0,50.0
2408,0.4647699488775283,웨스턴 디자인 미들 하프부츠 (BLACK),세스띠,0.0,167,0,0.0,0.0
2409,0.46454767726161367,NS98P01K  화이트라벨 리커버리 슬라이드,노스페이스,700.0,63,13,5.0,50.0
2410,0.464325405645699,MF 3109 카이만 3홀 소가죽 더비 밴타블랙,마이애미프로젝트,200.0,204,8,4.8,50.0
2411,0.46410313402978437,벨로 VELLO 그레이,야세,1400.0,291,3,5.0,0.0
2412,0.4638808624138697,CROSS STRAP SANDAL,라멀마메종,0.0,59,1,5.0,0.0
2413,0.46365859079795513,슈퍼 디스커버리 슬라이드 (BROWN),디스커버리 익스페디션,1400.0,253,66,4.9,100.0
2414,0.4634363191820405,[AWSB] 레이스업 레이(Rei) ASB117,어썸비,0.0,22,0,0.0,0.0
2415,0.46321404756612583,epke v-pumps(Glow deep sleep)_OK1BX23001CBK,아카이브앱크,0.0,7,1,5.0,0.0
2416,0.4629917759502112,슈라모드 바운스 플리플랍,디즈니,7000.0,1017,429,4.9,1100.0
2417,0.46276950433429653,Code_wt,로스트가든,300.0,109,0,0.0,0.0
2418,0.4625472327183819,SPACHP 로퍼 구두 블랙,슈페너,0.0,12,1,5.0,0.0
2419,0.46232496110246724,adilette Slides 280647,아디다스,900.0,102,4,5.0,50.0
2420,0.4621026894865526,CHUBASCO MALAGA CO2009 TAN,츄바스코,3100.0,1008,200,4.8,300.0
2421,0.46188041787063794,쿠노 버클 샌들 화이트,크리스틴,1400.0,173,9,4.6,50.0
2422,0.4616581462547233,Ston_Black(Glossy),요위,0.0,42,0,0.0,0.0
2423,0.46143587463880864,[오리지널] 리가딘 스웨이드 플랫슈즈 (1.5cm),사뿐,1000.0,607,18,4.8,50.0
2424,0.461213603022894,탈란 레더 첼시 부츠 - 블랙,폴로 랄프 로렌,1700.0,584,61,4.7,50.0
2425,0.46099133140697934,신데렐라 트위드 메리제인 플랫 F2201 (2 Colors),슈하이,0.0,64,0,0.0,0.0
2426,0.4607690597910647,블리스 소프트 웨이브(1SM01559D661),케즈,0.0,194,5,5.0,50.0
2427,0.46054678817515005,킹스맨 홀컷 옥스포드화 DX202PA31 다크브라운,마리오 미나르디,0.0,6,0,0.0,0.0
2428,0.4603245165592354,엘모 페니로퍼 DS025PA11 블랙,마리오 미나르디,100.0,40,1,5.0,0.0
2429,0.46010224494332075,텐더폼 에스 벨크로 3_MINT,다이나핏,0.0,20,0,0.0,0.0
2430,0.4598799733274061,대인 로퍼 뉴 데이지,에스엠에이슈즈,0.0,78,1,5.0,0.0
2431,0.45965770171149145,헤어 스틸레토 뮬 힐 핑크,로맨틱스,0.0,63,0,0.0,0.0
2432,0.4594354300955768,Pumps_Jennifer R2382p_7cm,레이첼콕스,0.0,48,0,0.0,0.0
2433,0.45921315847966215,남성 오리지널 울트라목 토 옥스포드 - 러스트 풀 그레인 / A2AKG,팀버랜드,200.0,21,2,5.0,0.0
2434,0.4589908868637475,페이퍼 뮬 하이 클로그 블랙&화이트(MUHAH02),리프니,0.0,2,0,0.0,0.0
2435,0.45876861524783286,NO.1063 MICHAEL SLIDE_TAN (남여공용),예루살렘 샌들,2300.0,386,55,4.8,100.0
2436,0.4585463436319182,컬드웰 플레인 토 캐주얼화 CI4578,락포트,0.0,7,0,0.0,0.0
2437,0.45832407201600356,업 투빅 체인 플랫폼 로퍼 (BLACK),세스띠,2900.0,2589,105,4.7,300.0
2438,0.4581018004000889,Loafer_Adalyn R2473f_1cm,레이첼콕스,100.0,516,22,4.7,50.0
2439,0.45787952878417426,m2825 미드 부츠,에펠클래식,500.0,191,19,4.8,0.0
2440,0.4576572571682596,Pinch,바토즈,100.0,62,2,3.0,0.0
2441,0.45743498555234496,Cro 6,바토즈,700.0,46,2,5.0,0.0
2442,0.4572127139364303,ljh3002 flat _ 2color,리플라,800.0,768,63,4.8,50.0
2443,0.45699044232051567,FL8012 릴리 베이직 5CM 펌프스힐 미드나잇블랙,플로리다 스튜디오,600.0,612,26,4.7,50.0
2444,0.456768170704601,성인 BAYA LINED CLOG BK (22FUCL205969),크록스,5500.0,958,162,4.9,500.0
2445,0.45654589908868637,여성 마요르카 러버 샌들 - 블랙 / 656937W2DZ11000,발렌시아가,400.0,38,0,0.0,0.0
2446,0.4563236274727717,라운드 레더 뮬_브라운,인템포무드,600.0,350,11,3.7,50.0
2447,0.45610135585685707,멜로니 스웨이드 스틸레토힐 (6.5/9cm),사뿐,600.0,389,7,4.7,50.0
2448,0.4558790842409424,리본 테슬로퍼 - 블랙,라반타노,0.0,3,0,0.0,0.0
2449,0.4556568126250278,플라 뮬 하이 클로그 블랙&화이트(MUPLH02),리프니,0.0,14,6,4.3,0.0
2450,0.4554345410091131,605 보니타 블랙,러프넥,0.0,296,0,0.0,0.0
2451,0.4552122693931985,뉴 웨이브 클로그 블랙 (BI2UWSD01BLK),배럴,500.0,254,21,4.7,50.0
2452,0.45498999777728383,MIDDLE LACE UP BOOTS,어글리쉐도우,100.0,317,0,0.0,0.0
2453,0.4547677261613692,epke school loafer(Deep sleep)_OK1DX23004BLK,아카이브앱크,0.0,28,0,0.0,0.0
2454,0.45454545454545453,뉴트럴 워커부츠 무광블랙,러프넥,200.0,503,33,4.9,0.0
2455,0.4543231829295399,여성 멜리아 우븐 슬라이드 - 블랙 / 110231051BLACK,앤션트 그릭 샌들,0.0,24,1,5.0,0.0
2456,0.45410091131362523,스판 앵클 삭스부츠 (IVORY),세스띠,1400.0,1590,154,4.7,50.0
2457,0.4538786396977106,레브 슬링백 글로시블랙 CTSB1216_GBK,셰르뚜아 서울,0.0,27,0,0.0,0.0
2458,0.45365636808179594,Long Boots_Mirielle RK1376b,렉켄,0.0,75,0,0.0,0.0
2459,0.4534340964658813,여성 SKY 레이스업 부츠 블랙_TB0A428J0011,팀버랜드,500.0,189,0,0.0,0.0
2460,0.45321182484996664,Sport Yeah - MOSS GREEN,어그,200.0,46,2,5.0,0.0
2461,0.452989553234052,CM19C751_BK,코아그먼트,0.0,75,0,0.0,0.0
2462,0.45276728161813734,CLAF BK  유니섹스 왈라비부츠,잠트,500.0,229,4,5.0,0.0
2463,0.4525450100022227,Desert Trek Taupe Nubuck 26170131,클락스,0.0,12,0,0.0,0.0
2464,0.45232273838630804,Uto_Black(Glossy),요위,300.0,76,14,5.0,0.0
2465,0.4521004667703934,스페인 에스파듀 샌들 (5cm)_5colors,나귀사,600.0,57,3,4.7,0.0
2466,0.45187819515447875,리버 첼시 부츠 R22M097 (블랙),로맨틱무브,1500.0,182,11,4.8,50.0
2467,0.45165592353856415,Papaya-02 - 페니 로퍼,타크트로이메,0.0,84,0,0.0,0.0
2468,0.4514336519226495,퍼 카라 스웨이드 슬리퍼 (코케트) W - 그레이 / 5125GREY,어그,7800.0,2013,97,4.9,400.0
2469,0.45121138030673485,라크네 라운드 페니로퍼 (3cm),사뿐,1200.0,642,16,4.7,50.0
2470,0.4509891086908202,샤프 치즐토 남자 첼시 부츠 블랙 TOSSC0305C30BK,코앤크릿,100.0,55,8,4.9,0.0
2471,0.45076683707490556,스트랩 미드힐_3colors (23a824),리플라,0.0,62,3,4.7,0.0
2472,0.4505445654589909,[드피에드] 루벤 블랙,드피에드,0.0,4,0,0.0,0.0
2473,0.45032229384307626,[US] 여성 IPO Slide (BLACK) CKSO2E011BK,챔피온,400.0,269,33,4.7,50.0
2474,0.4501000222271616,DONALD MULE [C2F02 BK],키에레이,0.0,38,0,0.0,0.0
2475,0.44987775061124696,성인 CLASSIC REALTREE EDGE CLOG WAL (22SUCL205413),크록스,700.0,237,53,4.9,100.0
2476,0.4496554789953323,플립플랍 ZEROVITY BIO 오렌지,토앤토,200.0,684,208,4.8,400.0
2477,0.44943320737941767,텐더폼 에스 3_Black,다이나핏,700.0,76,1,5.0,0.0
2478,0.449210935763503,튜보 조리 에크루,커버낫,1000.0,4395,655,4.7,500.0
2479,0.44898866414758837,1460 아이스드 블랙 / 27808001,닥터마틴,0.0,194,0,0.0,0.0
2480,0.4487663925316737,MS5103 플린트 코만도솔 첼시부츠 블랙 [250~280mm],파스코로젠,600.0,612,86,4.8,100.0
2481,0.44854412091575907,그레이스 메리제인 블랙 CTFL0214_BK,셰르뚜아 서울,0.0,90,0,0.0,0.0
2482,0.4483218492998444,Clutton 클러튼,슈니크,200.0,191,16,4.8,50.0
2483,0.4480995776839298,FL1212 세이지 스틸레토 2cm 슬링백 레이디베이지,플로리다 스튜디오,0.0,594,21,4.5,50.0
2484,0.4478773060680151,LINEN LONG BOOTS(IVORY),어글리쉐도우,200.0,519,0,0.0,0.0
2485,0.4476550344521005,뽀글이 홈슬리퍼 - Teddy Bear,위글위글,900.0,1123,112,4.8,100.0
2486,0.4474327628361858,오리지널 그랜드 남성 윙팁 옥스포드화 진한 브라운 [Width:W],콜한,0.0,7,0,0.0,0.0
2487,0.4472104912202712,R.P.S 494 앨런 로퍼,러프넥,300.0,548,30,4.7,50.0
2488,0.44698821960435653,Armin_Light,브래드 스튜디오,400.0,263,70,5.0,50.0
2489,0.4467659479884419,레아 레이스업 로퍼_L2516,슈하이,1600.0,623,2,5.0,50.0
2490,0.44654367637252723,Tex_Black(Suede),요위,0.0,24,0,0.0,0.0
2491,0.4463214047566126,여성 아우라 샌들 - 블랙 / 112691051BLACK,앤션트 그릭 샌들,0.0,41,0,0.0,0.0
2492,0.44609913314069793,프리커서(1RM02257E125),휠라,900.0,120,3,4.7,50.0
2493,0.4458768615247833,푸마 터프 패디드 폴카 도트 스커프 - 네이비:화이트 / 392192-02,푸마,1200.0,2321,470,4.8,1200.0
2494,0.44565458990886864,오블리크 V컷 플랫 HPWWFD201S,슈펜,0.0,62,0,0.0,0.0
2495,0.445432318292954,주름 브로그 (블랙),에스티코,0.0,8,0,0.0,0.0
2496,0.44521004667703934,P-1564 첼시 부츠_브라운,피에이엘에프,0.0,96,2,5.0,0.0
2497,0.4449877750611247,아이브 로퍼 L2526(3Colors),슈하이,1200.0,150,1,5.0,0.0
2498,0.44476550344521004,511 로치아 워커부츠,러프넥,400.0,190,4,4.8,0.0
2499,0.4445432318292954,플러피 룸 슈즈 [블랙],무신사 스탠다드,1100.0,1693,1065,4.8,600.0
2500,0.44432096021338074,스웨이드 마유 서머 우먼스 샌들 - 옐로우 / 383379-03,푸마,2100.0,634,8,5.0,100.0
2501,0.4440986885974661,Rough penny loafer (1color),에이티티,300.0,62,0,0.0,0.0
2502,0.44387641698155145,플러피 룸 슈즈 [크림],무신사 스탠다드,3100.0,2022,494,4.7,400.0
2503,0.4436541453656368,무광 플레인토 더비 슈즈 (블랙),에스티코,0.0,6,0,0.0,0.0
2504,0.44343187374972215,CLASSIC LOAFER 로퍼_CAMEL,식스핏,0.0,32,0,0.0,0.0
2505,0.4432096021338075,신발클리너 레더에센스 세트 (추가스펀지포함),마운트발,100.0,98,67,4.9,50.0
2506,0.44298733051789285,WTRD4105-1 엑시오 크로스샌들 베이지 [230~290mm],위더로드,1900.0,422,38,4.8,100.0
2507,0.4427650589019782,테리 홈 슬리퍼 - Honey Bee,위글위글,500.0,189,5,5.0,50.0
2508,0.44254278728606355,riahn loafer - black,릴리슈,0.0,15,0,0.0,0.0
2509,0.4423205156701489,[비브람솔] 지퍼디테일 풀그레인 라운드토 첼시 9770 [BLACK BOX],피렌체 아뜨리에,0.0,47,0,0.0,0.0
2510,0.44209824405423426,성인 BAYA LINED CLOG WLG (22FUCL205969),크록스,5200.0,6873,490,4.9,1800.0
2511,0.4418759724383196,10059 SBG DERBY,컬러콜라,0.0,31,0,0.0,0.0
2512,0.44165370082240496,10090 BK PENNY LOAFERS,컬러콜라,300.0,59,11,5.0,0.0
2513,0.4414314292064903,와이드 블랙 플랫폼 뮬-블랙,유리메라,0.0,168,0,0.0,0.0
2514,0.44120915759057566,20012 BK MARY JANE,컬러콜라,0.0,14,0,0.0,0.0
2515,0.440986885974661,10070 BK PENNY LOAFERS,컬러콜라,0.0,13,0,0.0,0.0
2516,0.44076461435874636,50051 BR PENNY LOAFERS,컬러콜라,0.0,57,1,5.0,0.0
2517,0.4405423427428317,체크 플랫 메리제인 슬링백 (BLACK),세스띠,300.0,227,4,4.5,0.0
2518,0.44032007112691707,마쯔 남성 세미 로퍼 3.5cm LCMD41I111,엘칸토,500.0,143,29,4.9,100.0
2519,0.4400977995110024,더비 T-2 다크 브라운,포스트맨,700.0,85,14,4.8,50.0
2520,0.43987552789508777,[WOMEN] 오리지날 헌터 백프린트 톨 레인부츠 - 블랙/화이트 WFT2251RMABWT,헌터,0.0,64,0,0.0,0.0
2521,0.4396532562791732,(비브람솔) 슬림 라운드토 스탠다드 러버솔 지퍼부츠 9430-Z [BLACK FG],피렌체 아뜨리에,0.0,69,7,4.9,0.0
2522,0.43943098466325853,인텐스 여성 X반도 메리제인 펌프스 5cm LCWD22I226,엘칸토,200.0,721,15,4.6,50.0
2523,0.4392087130473439,레이즈 첼시부츠,마이크로데이,200.0,259,22,4.8,0.0
2524,0.43898644143142923,뉴 웰던 3홀 더비 구두 밴타블랙,비에스큐티바이클래시,600.0,314,60,4.4,50.0
2525,0.4387641698155146,공용 BAYA MARBLED CLOG LAM (23SUCL206935),크록스,800.0,175,3,4.3,50.0
2526,0.43854189819959993,[비브람] 미니멀라인 오일풀업 히든지퍼 집업부츠 9800 [DARK BROWN],피렌체 아뜨리에,200.0,130,4,5.0,0.0
2527,0.4383196265836853,NURTURE401 (OFF WHITE),언다이드룸,0.0,83,0,0.0,0.0
2528,0.43809735496777064,CM21SCH400_Silver [KINDLE1.5],코아그먼트,0.0,16,0,0.0,0.0
2529,0.437875083351856,NOIING BY JAMT  TABI01 타비 유니섹스 블로퍼,잠트,400.0,389,9,4.8,0.0
2530,0.43765281173594134,슈라모드 크런키 슬리퍼,디즈니,400.0,338,156,4.8,300.0
2531,0.4374305401200267,이중웰트 유팁디자인 스웨이드 페니로퍼 4021-S [BLACK],피렌체 아뜨리에,700.0,90,11,5.0,0.0
2532,0.43720826850411204,유니섹스 핸드메이드 스웨이드 클로그 샌들 ｜ Camel (카멜),코모레비뮤지엄,100.0,121,2,5.0,0.0
2533,0.4369859968881974,SD42107-BLACK SHEIN 세인 페니로퍼,세컨데일리,700.0,759,33,4.8,50.0
2534,0.43676372527228274,MELLOW SLIDE BLACK,마크엠,0.0,106,4,5.0,0.0
2535,0.4365414536563681,오버로크 스티치 숏 부츠 (클래식 숏 II) W - 번트 시더 / 1016223BCDR,어그,9500.0,1072,103,4.9,400.0
2536,0.43631918204045345,562 노아 패딩 로퍼 화이트,러프넥,200.0,131,8,4.3,0.0
2537,0.4360969104245388,심플라인 천연소가죽 홀스빗로퍼 8100 [BLACK FG],피렌체 아뜨리에,200.0,303,57,4.7,50.0
2538,0.43587463880862415,MS3311 스퀘어토 3홀 더비슈즈 브리지 블랙  [250~280MM],파스코로젠,1000.0,700,180,4.8,100.0
2539,0.4356523671927095,크로스 스트랩 부티 힐  (BEIGE),세스띠,0.0,61,3,5.0,0.0
2540,0.43543009557679485,여성 CLASSIC PLATFORM CLOG W CEL (22SWCL206750),크록스,2600.0,1347,88,4.9,100.0
2541,0.4352078239608802,독일군 스니커즈 White,노베스타,400.0,148,4,4.8,0.0
2542,0.43498555234496555,HJ210052_2color,헤일리,0.0,36,3,5.0,0.0
2543,0.4347632807290509,루루 레더 백스트랩 샌들 All Black,핏플랍,800.0,88,9,5.0,50.0
2544,0.43454100911313626,클래식 남자 페니 로퍼 블랙 17SPL1501BK,코앤크릿,300.0,38,14,4.9,0.0
2545,0.4343187374972216,F-모드 여성 플랫폼 페니 로퍼 블랙,핏플랍,0.0,10,0,0.0,0.0
2546,0.43409646588130696,Ribbon pumps(Glow linen)_OK1BX23002CIV,아카이브앱크,300.0,61,0,0.0,0.0
2547,0.4338741942653923,[비브람] 엠보소가죽 캐주얼 모크슈즈 9008-E [CHOCO],피렌체 아뜨리에,0.0,37,8,4.3,0.0
2548,0.43365192264947766,루이스B 옥스포드 BK,플랩에프,0.0,19,7,5.0,0.0
2549,0.433429651033563,Kiwi-23 - 홀스빗 로퍼,타크트로이메,300.0,181,0,0.0,0.0
2550,0.43320737941764836,여성 90S 메리 제인 플랫 슈즈 - 오프 화이트 / 21917W9TSSOOFFWHITE,리던,0.0,68,0,0.0,0.0
2551,0.4329851078017337,NAILA/100White,알도,0.0,77,0,0.0,0.0
2552,0.43276283618581907,WTRD5110 헥터 레더 첼시부츠 블랙 [245~290MM],위더로드,200.0,56,3,3.0,0.0
2553,0.4325405645699044,(22SS) 빅 로고 슬라이드 민트,널디,800.0,218,16,4.8,50.0
2554,0.43231829295398977,파드레 스웨이드 Black,클레망,500.0,575,7,4.9,50.0
2555,0.4320960213380751,파드레 스웨이드 Cognac,클레망,700.0,110,2,5.0,0.0
2556,0.43187374972216047,Line Span Boots (Black),에이티티,500.0,474,85,4.7,50.0
2557,0.4316514781062458,Glare kw2422 1.5cm 플랫,카렌화이트,0.0,5,0,0.0,0.0
2558,0.4314292064903312,여성 CLASSIC CRUSH SANDAL BONE (23SUSD207670),크록스,0.0,174,1,5.0,0.0
2559,0.4312069348744165,포인트 토 사이드 오픈 슬링백 412312004 (6cm/2color),솔트앤초콜릿,0.0,98,1,4.0,0.0
2560,0.4309846632585019,캐쥬얼 하이탑 워커솔 로퍼 (IVORY),세스띠,400.0,488,12,4.7,50.0
2561,0.43076239164258723,173 클래식 더비 편한 정장 구두 루시블랙,비에스큐티바이클래시,600.0,233,62,4.5,50.0
2562,0.4305401200266726,C 로고 슬라이드 베이지,커버낫,1000.0,77,1,5.0,50.0
2563,0.43031784841075793,PT203 네이비,아일랜드슬리퍼,100.0,39,3,3.7,0.0
2564,0.4300955767948433,[슈펜X드롭드롭드롭] 메리제인 플랫 1.0 MIST78S09,슈펜,1100.0,256,4,4.8,50.0
2565,0.42987330517892863,메리제인 플랫_4colors (a8141),리플라,0.0,61,2,4.0,0.0
2566,0.429651033563014,오피스 스퀘어 슬라이드 레더 블랙,야세,200.0,706,86,4.7,200.0
2567,0.42942876194709934,에이치 골드 디테일 미들 로퍼 (BLACK),세스띠,0.0,21,0,0.0,0.0
2568,0.4292064903311847,마쯔 남성 U팁 베이직 페니로퍼 3.5cm,엘칸토,300.0,60,6,4.5,50.0
2569,0.42898421871527004,513 스키토 더블몽크,러프넥,200.0,232,3,5.0,0.0
2570,0.4287619470993554,IS_231456 Piky Round Platform Loafers (2colors),인더스타,0.0,7,0,0.0,0.0
2571,0.42853967548344074,치코 티스트랩 메리제인 (1080900-MARINO),빅토리아 슈즈,0.0,119,11,4.6,50.0
2572,0.4283174038675261,챔피온 스트랩 데님 메리제인 (5XM02298F013),케즈,400.0,113,0,0.0,0.0
2573,0.42809513225161144,4cm 리커버리 플립플랍 레스티드(CR0053),커스텀에이드,500.0,869,467,4.9,1100.0
2574,0.4278728606356968,Ankle boots_Tomb Raider 툼레이더 RK877NBb,렉켄,0.0,45,3,4.7,0.0
2575,0.4276505890197822,첼시 플랫폼 부츠 5.0 (HPWWCC405M RE) HPWWCDA19M,슈펜,0.0,84,0,0.0,0.0
2576,0.42742831740386755,아일렛 슬링백 6cm H6010 (2 Colors),슈하이,0.0,57,1,4.0,0.0
2577,0.4272060457879529,Glow 글로우 로퍼 코만도솔,슈니크,0.0,27,4,5.0,0.0
2578,0.42698377417203826,PT223 타우페,아일랜드슬리퍼,0.0,51,2,5.0,0.0
2579,0.4267615025561236,아치컴포터블 쪼리 OLA COL2020 TAN,츄바스코,300.0,469,78,5.0,100.0
2580,0.42653923094020896,EKAN-FERDE(페르데)(BLACK),에칸,300.0,1454,401,4.8,100.0
2581,0.4263169593242943,비앙카 레이스업 워커 부츠 B1515 (3 Colors),슈하이,200.0,101,0,0.0,0.0
2582,0.42609468770837966,공용 CROCBAND PPK (23SUCL11016),크록스,1200.0,237,1,5.0,0.0
2583,0.425872416092465,베가스 아이보리,아키클래식,700.0,617,26,4.5,50.0
2584,0.42565014447655036,바디얼라인먼트 플러스™ 슬립온 글로시 화이트,액트플러스,400.0,100,6,5.0,50.0
2585,0.4254278728606357,로이사 리본 스틸레토힐 (5/7/9cm),사뿐,0.0,46,0,0.0,0.0
2586,0.42520560124472107,1461 레오파드 스무스 블랙 / 27686001,닥터마틴,900.0,130,19,4.9,50.0
2587,0.4249833296288064,epke rubber boots(Deep sleep)_OK3CW22501BLK,아카이브앱크,200.0,136,2,5.0,0.0
2588,0.42476105801289177,런던 하바나 166531,버켄스탁,1200.0,890,44,5.0,50.0
2589,0.4245387863969771,매듭 리본 메리제인 (5컬러),버터플라이즈 인 스터미,0.0,65,0,0.0,0.0
2590,0.42431651478106247,Tube sandal(glow pop pink)_OK2AM23004CPI,아카이브앱크,0.0,34,0,0.0,0.0
